Dates;Destination;Group;Period;Price;Regio;Status;min_price
['01.05.2020', '12.05.2020'];Jacksonville Florida;fernreisen;2020-05;339;USA East;04/10/2019;151
['01.05.2020', '28.05.2020'];Jacksonville Florida;fernreisen;2020-05;385;USA East;19/10/2019;151
['01.05.2020', '28.05.2020'];Jacksonville Florida;fernreisen;2020-05;384;USA East;20/10/2019;151
['01.07.2020', '08.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;187;USA East;22/10/2019;151
['01.07.2020', '15.07.2020'];Jacksonville Florida;fernreisen;2020-07;367;USA East;18/10/2019;151
['01.07.2020', '15.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;368;USA East;20/10/2019;151
['01.07.2020', '18.07.2020'];Jacksonville Florida;fernreisen;2020-07;414;USA East;20/10/2019;151
['01.08.2020', '08.08.2020'];Jacksonville Florida;sommerferien;2020-08;167;USA East;19/10/2019;151
['01.08.2020', '08.08.2020'];Jacksonville Florida;sommerferien;2020-08;168;USA East;26/10/2019;151
['01.08.2020', '09.08.2020'];Jacksonville Florida;sommerferien;2020-08;660;USA East;04/10/2019;151
['01.08.2020', '09.08.2020'];Jacksonville Florida;sommerferien;2020-08;497;USA East;18/10/2019;151
['01.09.2020', '15.09.2020'];Jacksonville Florida;warme-reiseziele;2020-09;164;USA East;07/10/2019;151
['01.09.2020', '15.09.2020'];Jacksonville Florida;warme-reiseziele;2020-09;161;USA East;18/10/2019;151
['01.11.2019', '11.11.2019'];Jacksonville Florida;last-minute;2019-11;363;USA East;18/10/2019;151
['01.11.2019', '23.11.2019'];Jacksonville Florida;last-minute;2019-11;372;USA East;18/10/2019;151
['01.11.2019', '30.11.2019'];Jacksonville Florida;warme-reiseziele;2019-11;339;USA East;09/10/2019;151
['01.11.2019', '30.11.2019'];Jacksonville Florida;last-minute;2019-11;280;USA East;18/10/2019;151
['01.12.2019', '08.12.2019'];Jacksonville Florida;fernreisen;2019-12;411;USA East;20/10/2019;151
['01.12.2019', '08.12.2019'];Jacksonville Florida;fernreisen;2019-12;340;USA East;22/10/2019;151
['01.12.2019', '08.12.2019'];Jacksonville Florida;fernreisen;2019-12;392;USA East;26/10/2019;151
['01.12.2019', '11.12.2019'];Jacksonville Florida;fernreisen;2019-12;364;USA East;26/10/2019;151
['01.12.2019', '14.12.2019'];Jacksonville Florida;fernreisen;2019-12;377;USA East;06/10/2019;151
['01.12.2019', '21.12.2019'];Jacksonville Florida;fernreisen;2019-12;373;USA East;19/10/2019;151
['02.02.2020', '16.02.2020'];Jacksonville Florida;fernreisen;2020-02;361;USA East;26/10/2019;151
['02.03.2020', '09.03.2020'];Jacksonville Florida;fernreisen;2020-03;248;USA East;26/10/2019;151
['02.03.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-03;296;USA East;06/10/2019;151
['02.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;388;USA East;26/10/2019;151
['02.07.2020', '10.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;181;USA East;04/12/2019;151
['02.09.2020', '16.09.2020'];Jacksonville Florida;warme-reiseziele;2020-09;162;USA East;06/10/2019;151
['02.09.2020', '16.09.2020'];Jacksonville Florida;warme-reiseziele;2020-09;161;USA East;19/10/2019;151
['02.09.2020', '16.09.2020'];Jacksonville Florida;warme-reiseziele;2020-09;163;USA East;26/10/2019;151
['02.11.2019', '09.11.2019'];Jacksonville Florida;fernreisen;2019-11;384;USA East;18/10/2019;151
['02.11.2019', '16.11.2019'];Jacksonville Florida;fernreisen;2019-11;308;USA East;18/10/2019;151
['02.11.2019', '16.11.2019'];Jacksonville Florida;last-minute;2019-11;583;USA East;20/10/2019;151
['02.11.2019', '20.11.2019'];Jacksonville Florida;last-minute;2019-11;342;USA East;26/10/2019;151
['02.12.2019', '09.12.2019'];Jacksonville Florida;fernreisen;2019-12;365;USA East;04/10/2019;151
['02.12.2019', '09.12.2019'];Jacksonville Florida;fernreisen;2019-12;366;USA East;20/10/2019;151
['02.12.2019', '13.12.2019'];Jacksonville Florida;fernreisen;2019-12;365;USA East;05/10/2019;151
['02.12.2019', '14.12.2019'];Jacksonville Florida;fernreisen;2019-12;304;USA East;26/10/2019;151
['02.12.2019', '15.12.2019'];Jacksonville Florida;fernreisen;2019-12;389;USA East;18/10/2019;151
['02.12.2019', '15.12.2019'];Jacksonville Florida;fernreisen;2019-12;296;USA East;20/10/2019;151
['02.12.2019', '23.12.2019'];Jacksonville Florida;fernreisen;2019-12;397;USA East;20/10/2019;151
['03.02.2020', '12.02.2020'];Jacksonville Florida;fernreisen;2020-02;211;USA East;04/12/2019;151
['03.02.2020', '16.02.2020'];Jacksonville Florida;fernreisen;2020-02;296;USA East;07/10/2019;151
['03.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;283;USA East;05/10/2019;151
['03.03.2020', '10.03.2020'];Jacksonville Florida;fernreisen;2020-03;338;USA East;04/10/2019;151
['03.03.2020', '10.03.2020'];Jacksonville Florida;fernreisen;2020-03;303;USA East;18/10/2019;151
['03.03.2020', '16.03.2020'];Jacksonville Florida;fernreisen;2020-03;397;USA East;26/10/2019;151
['03.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;280;USA East;04/10/2019;151
['03.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;326;USA East;09/10/2019;151
['03.06.2020', '09.06.2020'];Jacksonville Florida;warme-reiseziele;2020-06;246;USA East;04/12/2019;151
['03.07.2020', '10.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;174;USA East;04/10/2019;151
['03.07.2020', '10.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;173;USA East;06/10/2019;151
['03.07.2020', '10.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;265;USA East;06/12/2019;151
['03.07.2020', '10.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;172;USA East;07/10/2019;151
['03.07.2020', '10.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;170;USA East;18/10/2019;151
['03.07.2020', '10.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;171;USA East;19/10/2019;151
['03.07.2020', '17.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;181;USA East;06/12/2019;151
['03.08.2020', '10.08.2020'];Jacksonville Florida;sommerferien;2020-08;151;USA East;04/12/2019;151
['03.08.2020', '17.08.2020'];Jacksonville Florida;sommerferien;2020-08;594;USA East;22/10/2019;151
['03.08.2020', '17.08.2020'];Jacksonville Florida;sommerferien;2020-08;597;USA East;26/10/2019;151
['03.08.2020', '23.08.2020'];Jacksonville Florida;sommerferien;2020-08;449;USA East;06/10/2019;151
['03.09.2020', '17.09.2020'];Jacksonville Florida;warme-reiseziele;2020-09;162;USA East;05/10/2019;151
['03.11.2019', '17.11.2019'];Jacksonville Florida;last-minute;2019-11;586;USA East;20/10/2019;151
['03.12.2019', '10.12.2019'];Jacksonville Florida;fernreisen;2019-12;376;USA East;18/10/2019;151
['03.12.2019', '10.12.2019'];Jacksonville Florida;fernreisen;2019-12;377;USA East;19/10/2019;151
['03.12.2019', '12.12.2019'];Jacksonville Florida;fernreisen;2019-12;340;USA East;19/10/2019;151
['03.12.2019', '17.12.2019'];Jacksonville Florida;fernreisen;2019-12;377;USA East;07/10/2019;151
['03.12.2019', '23.12.2019'];Jacksonville Florida;fernreisen;2019-12;395;USA East;18/10/2019;151
['03.12.2019', '26.12.2019'];Jacksonville Florida;fernreisen;2019-12;374;USA East;26/10/2019;151
['04.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;392;USA East;19/10/2019;151
['04.02.2020', '18.02.2020'];Jacksonville Florida;fernreisen;2020-02;377;USA East;06/10/2019;151
['04.02.2020', '18.02.2020'];Jacksonville Florida;fernreisen;2020-02;303;USA East;20/10/2019;151
['04.02.2020', '25.02.2020'];Jacksonville Florida;fernreisen;2020-02;407;USA East;26/10/2019;151
['04.03.2020', '16.03.2020'];Jacksonville Florida;fernreisen;2020-03;389;USA East;06/12/2019;151
['04.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;365;USA East;07/10/2019;151
['04.03.2020', '18.03.2020'];Jacksonville Florida;fernreisen;2020-03;395;USA East;20/10/2019;151
['04.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;387;USA East;06/12/2019;151
['04.03.2020', '25.03.2020'];Jacksonville Florida;fernreisen;2020-03;328;USA East;07/10/2019;151
['04.08.2020', '18.08.2020'];Jacksonville Florida;sommerferien;2020-08;449;USA East;18/10/2019;151
['04.08.2020', '18.08.2020'];Jacksonville Florida;sommerferien;2020-08;448;USA East;19/10/2019;151
['04.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;482;USA East;04/10/2019;151
['04.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;506;USA East;05/10/2019;151
['04.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;471;USA East;09/10/2019;151
['04.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;501;USA East;19/10/2019;151
['04.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;461;USA East;20/10/2019;151
['04.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;500;USA East;26/10/2019;151
['04.11.2019', '12.11.2019'];Jacksonville Florida;last-minute;2019-11;498;USA East;26/10/2019;151
['04.11.2019', '18.11.2019'];Jacksonville Florida;last-minute;2019-11;268;USA East;26/10/2019;151
['04.12.2019', '09.12.2019'];Jacksonville Florida;fernreisen;2019-12;390;USA East;26/10/2019;151
['04.12.2019', '11.12.2019'];Jacksonville Florida;fernreisen;2019-12;377;USA East;04/10/2019;151
['04.12.2019', '11.12.2019'];Jacksonville Florida;fernreisen;2019-12;303;USA East;22/10/2019;151
['04.12.2019', '12.12.2019'];Jacksonville Florida;fernreisen;2019-12;340;USA East;09/10/2019;151
['04.12.2019', '31.12.2019'];Jacksonville Florida;fernreisen;2019-12;393;USA East;18/10/2019;151
['05.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;314;USA East;05/10/2019;151
['05.02.2020', '26.02.2020'];Jacksonville Florida;fernreisen;2020-02;378;USA East;04/10/2019;151
['05.05.2020', '12.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;317;USA East;04/10/2019;151
['05.05.2020', '12.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;316;USA East;07/10/2019;151
['05.05.2020', '19.05.2020'];Jacksonville Florida;fernreisen;2020-05;329;USA East;05/10/2019;151
['05.05.2020', '19.05.2020'];Jacksonville Florida;fernreisen;2020-05;230;USA East;26/10/2019;151
['05.05.2020', '26.05.2020'];Jacksonville Florida;fernreisen;2020-05;333;USA East;04/10/2019;151
['05.08.2020', '02.09.2020'];Jacksonville Florida;sommerferien;2020-08;583;USA East;22/10/2019;151
['05.08.2020', '02.09.2020'];Jacksonville Florida;sommerferien;2020-08;607;USA East;26/10/2019;151
['05.08.2020', '16.08.2020'];Jacksonville Florida;sommerferien;2020-08;158;USA East;20/10/2019;151
['05.08.2020', '19.08.2020'];Jacksonville Florida;sommerferien;2020-08;635;USA East;20/10/2019;151
['05.08.2020', '24.08.2020'];Jacksonville Florida;sommerferien;2020-08;442;USA East;04/10/2019;151
['05.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;501;USA East;05/10/2019;151
['05.11.2019', '13.11.2019'];Jacksonville Florida;fernreisen;2019-11;317;USA East;04/10/2019;151
['05.11.2019', '13.11.2019'];Jacksonville Florida;fernreisen;2019-11;316;USA East;06/10/2019;151
['05.11.2019', '17.11.2019'];Jacksonville Florida;fernreisen;2019-11;252;USA East;06/10/2019;151
['05.11.2019', '19.11.2019'];Jacksonville Florida;fernreisen;2019-11;316;USA East;05/10/2019;151
['05.11.2019', '19.11.2019'];Jacksonville Florida;fernreisen;2019-11;314;USA East;07/10/2019;151
['05.12.2019', '14.12.2019'];Jacksonville Florida;fernreisen;2019-12;393;USA East;09/10/2019;151
['06.02.2020', '25.02.2020'];Jacksonville Florida;fernreisen;2020-02;411;USA East;26/10/2019;151
['06.03.2020', '19.03.2020'];Jacksonville Florida;fernreisen;2020-03;313;USA East;22/10/2019;151
['06.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;388;USA East;05/10/2019;151
['06.03.2020', '29.03.2020'];Jacksonville Florida;fernreisen;2020-03;388;USA East;06/10/2019;151
['06.03.2020', '31.03.2020'];Jacksonville Florida;fernreisen;2020-03;263;USA East;07/10/2019;151
['06.05.2020', '13.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;340;USA East;09/10/2019;151
['06.05.2020', '20.05.2020'];Jacksonville Florida;fernreisen;2020-05;283;USA East;20/10/2019;151
['06.05.2020', '20.05.2020'];Jacksonville Florida;fernreisen;2020-05;289;USA East;22/10/2019;151
['06.08.2020', '20.08.2020'];Jacksonville Florida;warme-reiseziele;2020-08;178;USA East;04/12/2019;151
['06.08.2020', '20.08.2020'];Jacksonville Florida;warme-reiseziele;2020-08;177;USA East;06/12/2019;151
['06.08.2020', '25.08.2020'];Jacksonville Florida;sommerferien;2020-08;510;USA East;09/10/2019;151
['06.08.2020', '25.08.2020'];Jacksonville Florida;sommerferien;2020-08;486;USA East;18/10/2019;151
['06.11.2019', '28.11.2019'];Jacksonville Florida;fernreisen;2019-11;383;USA East;20/10/2019;151
['06.12.2019', '13.12.2019'];Jacksonville Florida;fernreisen;2019-12;377;USA East;09/10/2019;151
['06.12.2019', '13.12.2019'];Jacksonville Florida;fernreisen;2019-12;376;USA East;26/10/2019;151
['06.12.2019', '22.12.2019'];Jacksonville Florida;fernreisen;2019-12;391;USA East;07/10/2019;151
['06.12.2019', '22.12.2019'];Jacksonville Florida;fernreisen;2019-12;392;USA East;09/10/2019;151
['07.08.2020', '21.08.2020'];Jacksonville Florida;sommerferien;2020-08;614;USA East;04/10/2019;151
['07.08.2020', '21.08.2020'];Jacksonville Florida;sommerferien;2020-08;613;USA East;05/10/2019;151
['07.08.2020', '22.08.2020'];Jacksonville Florida;sommerferien;2020-08;483;USA East;04/12/2019;151
['07.11.2019', '14.11.2019'];Jacksonville Florida;fernreisen;2019-11;357;USA East;19/10/2019;151
['07.11.2019', '18.11.2019'];Jacksonville Florida;last-minute;2019-11;515;USA East;26/10/2019;151
['07.12.2019', '22.12.2019'];Jacksonville Florida;fernreisen;2019-12;397;USA East;19/10/2019;151
['07.12.2019', '22.12.2019'];Jacksonville Florida;fernreisen;2019-12;387;USA East;22/10/2019;151
['07.12.2019', '22.12.2019'];Jacksonville Florida;fernreisen;2019-12;378;USA East;26/10/2019;151
['08.02.2020', '25.02.2020'];Jacksonville Florida;warme-reiseziele;2020-02;280;USA East;06/10/2019;151
['08.03.2020', '15.03.2020'];Jacksonville Florida;fernreisen;2020-03;254;USA East;06/10/2019;151
['08.05.2020', '01.06.2020'];Jacksonville Florida;fernreisen;2020-05;401;USA East;18/10/2019;151
['08.05.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;151;USA East;04/10/2019;151
['08.05.2020', '19.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;306;USA East;07/10/2019;151
['08.08.2020', '20.08.2020'];Jacksonville Florida;sommerferien;2020-08;604;USA East;22/10/2019;151
['08.08.2020', '22.08.2020'];Jacksonville Florida;sommerferien;2020-08;161;USA East;04/10/2019;151
['08.08.2020', '22.08.2020'];Jacksonville Florida;sommerferien;2020-08;657;USA East;07/10/2019;151
['08.08.2020', '22.08.2020'];Jacksonville Florida;sommerferien;2020-08;638;USA East;20/10/2019;151
['08.10.2019', '22.10.2019'];Jacksonville Florida;last-minute;2019-10;433;USA East;07/10/2019;151
['08.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;378;USA East;09/10/2019;151
['08.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;377;USA East;22/10/2019;151
['08.12.2019', '22.12.2019'];Jacksonville Florida;last-minute;2019-12;203;USA East;04/12/2019;151
['09.01.2020', '14.01.2020'];Jacksonville Florida;fernreisen;2020-01;364;USA East;04/12/2019;151
['09.01.2020', '14.01.2020'];Jacksonville Florida;fernreisen;2020-01;396;USA East;06/12/2019;151
['09.02.2020', '16.02.2020'];Jacksonville Florida;fernreisen;2020-02;411;USA East;20/10/2019;151
['09.02.2020', '23.02.2020'];Jacksonville Florida;fernreisen;2020-02;371;USA East;07/10/2019;151
['09.03.2020', '16.03.2020'];Jacksonville Florida;fernreisen;2020-03;330;USA East;19/10/2019;151
['09.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;296;USA East;09/10/2019;151
['09.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;297;USA East;18/10/2019;151
['09.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;276;USA East;22/10/2019;151
['09.03.2020', '23.03.2020'];Jacksonville Florida;fernreisen;2020-03;275;USA East;04/10/2019;151
['09.03.2020', '23.03.2020'];Jacksonville Florida;fernreisen;2020-03;271;USA East;05/10/2019;151
['09.03.2020', '30.03.2020'];Jacksonville Florida;fernreisen;2020-03;360;USA East;04/10/2019;151
['09.04.2020', '27.04.2020'];Jacksonville Florida;fernreisen;2020-04;404;USA East;19/10/2019;151
['09.05.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;156;USA East;18/10/2019;151
['09.05.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;165;USA East;19/10/2019;151
['09.09.2020', '20.09.2020'];Jacksonville Florida;warme-reiseziele;2020-09;152;USA East;04/12/2019;151
['09.09.2020', '20.09.2020'];Jacksonville Florida;warme-reiseziele;2020-09;178;USA East;06/12/2019;151
['09.11.2019', '15.11.2019'];Jacksonville Florida;last-minute;2019-11;270;USA East;26/10/2019;151
['09.11.2019', '16.11.2019'];Jacksonville Florida;last-minute;2019-11;252;USA East;26/10/2019;151
['09.12.2019', '16.12.2019'];Jacksonville Florida;fernreisen;2019-12;338;USA East;07/10/2019;151
['09.12.2019', '17.12.2019'];Jacksonville Florida;fernreisen;2019-12;377;USA East;20/10/2019;151
['09.12.2019', '30.12.2019'];Jacksonville Florida;fernreisen;2019-12;389;USA East;22/10/2019;151
['10.02.2020', '08.03.2020'];Jacksonville Florida;fernreisen;2020-02;388;USA East;04/10/2019;151
['10.02.2020', '17.02.2020'];Jacksonville Florida;fernreisen;2020-02;377;USA East;06/10/2019;151
['10.02.2020', '17.02.2020'];Jacksonville Florida;fernreisen;2020-02;407;USA East;22/10/2019;151
['10.02.2020', '24.02.2020'];Jacksonville Florida;fernreisen;2020-02;393;USA East;06/12/2019;151
['10.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;369;USA East;04/12/2019;151
['10.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;314;USA East;06/10/2019;151
['10.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;244;USA East;08/01/2020;151
['10.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;303;USA East;18/10/2019;151
['10.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;326;USA East;20/10/2019;151
['10.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;393;USA East;04/12/2019;151
['10.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;400;USA East;18/10/2019;151
['10.04.2020', '30.04.2020'];Jacksonville Florida;fernreisen;2020-04;331;USA East;26/10/2019;151
['10.05.2020', '31.05.2020'];Jacksonville Florida;fernreisen;2020-05;395;USA East;09/10/2019;151
['10.07.2020', '18.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;174;USA East;26/10/2019;151
['10.08.2020', '01.09.2020'];Jacksonville Florida;sommerferien;2020-08;454;USA East;26/10/2019;151
['10.08.2020', '17.08.2020'];Jacksonville Florida;sommerferien;2020-08;562;USA East;04/12/2019;151
['10.08.2020', '17.08.2020'];Jacksonville Florida;sommerferien;2020-08;493;USA East;19/10/2019;151
['10.08.2020', '20.08.2020'];Jacksonville Florida;sommerferien;2020-08;319;USA East;26/10/2019;151
['10.08.2020', '31.08.2020'];Jacksonville Florida;sommerferien;2020-08;448;USA East;05/10/2019;151
['10.08.2020', '31.08.2020'];Jacksonville Florida;sommerferien;2020-08;447;USA East;09/10/2019;151
['10.08.2020', '31.08.2020'];Jacksonville Florida;sommerferien;2020-08;449;USA East;22/10/2019;151
['10.10.2019', '17.10.2019'];Jacksonville Florida;last-minute;2019-10;565;USA East;04/10/2019;151
['10.10.2019', '24.10.2019'];Jacksonville Florida;last-minute;2019-10;516;USA East;05/10/2019;151
['10.10.2020', '17.10.2020'];Jacksonville Florida;warme-reiseziele;2020-10;157;USA East;26/10/2019;151
['10.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;387;USA East;04/10/2019;151
['10.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;388;USA East;05/10/2019;151
['10.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;390;USA East;09/10/2019;151
['10.12.2019', '24.12.2019'];Jacksonville Florida;warme-reiseziele;2019-12;220;USA East;04/12/2019;151
['11.02.2020', '18.02.2020'];Jacksonville Florida;fernreisen;2020-02;425;USA East;04/12/2019;151
['11.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;340;USA East;04/10/2019;151
['11.02.2020', '26.02.2020'];Jacksonville Florida;fernreisen;2020-02;376;USA East;20/10/2019;151
['11.03.2020', '08.04.2020'];Jacksonville Florida;fernreisen;2020-03;398;USA East;22/10/2019;151
['11.03.2020', '27.03.2020'];Jacksonville Florida;fernreisen;2020-03;365;USA East;04/12/2019;151
['11.03.2020', '31.03.2020'];Jacksonville Florida;fernreisen;2020-03;377;USA East;09/10/2019;151
['11.05.2020', '18.05.2020'];Jacksonville Florida;fernreisen;2020-05;312;USA East;09/10/2019;151
['11.10.2019', '16.10.2019'];Jacksonville Florida;warme-reiseziele;2019-10;221;USA East;07/10/2019;151
['11.10.2019', '20.10.2019'];Jacksonville Florida;last-minute;2019-10;473;USA East;04/10/2019;151
['11.12.2019', '18.12.2019'];Jacksonville Florida;last-minute;2019-12;202;USA East;04/12/2019;151
['11.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;376;USA East;26/10/2019;151
['11.12.2019', '25.12.2019'];Jacksonville Florida;last-minute;2019-12;227;USA East;06/12/2019;151
['12.02.2020', '04.03.2020'];Jacksonville Florida;fernreisen;2020-02;335;USA East;26/10/2019;151
['12.03.2020', '23.03.2020'];Jacksonville Florida;fernreisen;2020-03;286;USA East;04/12/2019;151
['12.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;362;USA East;06/10/2019;151
['12.05.2020', '19.05.2020'];Jacksonville Florida;fernreisen;2020-05;328;USA East;09/10/2019;151
['12.05.2020', '27.05.2020'];Jacksonville Florida;fernreisen;2020-05;328;USA East;07/10/2019;151
['12.08.2020', '02.09.2020'];Jacksonville Florida;sommerferien;2020-08;440;USA East;04/12/2019;151
['12.08.2020', '23.08.2020'];Jacksonville Florida;sommerferien;2020-08;449;USA East;26/10/2019;151
['12.08.2020', '24.08.2020'];Jacksonville Florida;sommerferien;2020-08;486;USA East;20/10/2019;151
['12.08.2020', '30.08.2020'];Jacksonville Florida;sommerferien;2020-08;206;USA East;04/12/2019;151
['12.11.2019', '19.11.2019'];Jacksonville Florida;fernreisen;2019-11;262;USA East;05/10/2019;151
['12.11.2019', '19.11.2019'];Jacksonville Florida;fernreisen;2019-11;314;USA East;18/10/2019;151
['12.11.2019', '20.11.2019'];Jacksonville Florida;fernreisen;2019-11;317;USA East;04/10/2019;151
['12.11.2019', '20.11.2019'];Jacksonville Florida;fernreisen;2019-11;316;USA East;06/10/2019;151
['12.11.2019', '25.11.2019'];Jacksonville Florida;warme-reiseziele;2019-11;339;USA East;07/10/2019;151
['12.11.2019', '25.11.2019'];Jacksonville Florida;warme-reiseziele;2019-11;289;USA East;22/10/2019;151
['13.02.2020', '04.03.2020'];Jacksonville Florida;fernreisen;2020-02;363;USA East;07/10/2019;151
['13.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;223;USA East;04/12/2019;151
['13.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;358;USA East;06/10/2019;151
['13.03.2020', '21.03.2020'];Jacksonville Florida;fernreisen;2020-03;235;USA East;22/10/2019;151
['13.07.2020', '23.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;250;USA East;04/10/2019;151
['13.07.2020', '23.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;249;USA East;05/10/2019;151
['13.08.2020', '20.08.2020'];Jacksonville Florida;sommerferien;2020-08;210;USA East;04/10/2019;151
['13.08.2020', '20.08.2020'];Jacksonville Florida;sommerferien;2020-08;634;USA East;05/10/2019;151
['13.08.2020', '20.08.2020'];Jacksonville Florida;sommerferien;2020-08;214;USA East;06/10/2019;151
['13.08.2020', '25.08.2020'];Jacksonville Florida;sommerferien;2020-08;464;USA East;06/10/2019;151
['13.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;151;USA East;05/10/2019;151
['13.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;152;USA East;18/10/2019;151
['13.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;156;USA East;22/10/2019;151
['13.10.2019', '19.10.2019'];Jacksonville Florida;last-minute;2019-10;341;USA East;05/10/2019;151
['13.10.2019', '20.10.2019'];Jacksonville Florida;last-minute;2019-10;309;USA East;06/10/2019;151
['13.11.2019', '21.11.2019'];Jacksonville Florida;fernreisen;2019-11;302;USA East;18/10/2019;151
['14.01.2020', '22.01.2020'];Jacksonville Florida;fernreisen;2020-01;290;USA East;04/10/2019;151
['14.01.2020', '22.01.2020'];Jacksonville Florida;fernreisen;2020-01;289;USA East;05/10/2019;151
['14.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;395;USA East;19/10/2019;151
['14.02.2020', '08.03.2020'];Jacksonville Florida;fernreisen;2020-02;378;USA East;18/10/2019;151
['14.02.2020', '23.02.2020'];Jacksonville Florida;fernreisen;2020-02;372;USA East;05/10/2019;151
['14.03.2020', '28.03.2020'];Jacksonville Florida;fernreisen;2020-03;269;USA East;26/10/2019;151
['14.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;297;USA East;26/10/2019;151
['14.04.2020', '24.04.2020'];Jacksonville Florida;fernreisen;2020-04;363;USA East;06/10/2019;151
['14.04.2020', '24.04.2020'];Jacksonville Florida;fernreisen;2020-04;361;USA East;09/10/2019;151
['14.04.2020', '24.04.2020'];Jacksonville Florida;fernreisen;2020-04;364;USA East;19/10/2019;151
['14.05.2020', '24.05.2020'];Jacksonville Florida;fernreisen;2020-05;376;USA East;09/10/2019;151
['14.08.2020', '28.08.2020'];Jacksonville Florida;sommerferien;2020-08;268;USA East;04/12/2019;151
['14.10.2019', '26.10.2019'];Jacksonville Florida;last-minute;2019-10;177;USA East;04/10/2019;151
['14.12.2019', '28.12.2019'];Jacksonville Florida;last-minute;2019-12;236;USA East;04/12/2019;151
['14.12.2019', '28.12.2019'];Jacksonville Florida;last-minute;2019-12;235;USA East;06/12/2019;151
['15.01.2020', '23.01.2020'];Jacksonville Florida;fernreisen;2020-01;314;USA East;04/10/2019;151
['15.01.2020', '26.01.2020'];Jacksonville Florida;fernreisen;2020-01;267;USA East;26/10/2019;151
['15.02.2020', '15.03.2020'];Jacksonville Florida;fernreisen;2020-02;361;USA East;09/10/2019;151
